6.8925,6.8925,13.448,13.448,23.333
7.027,7.027,13.31,13.31,23.194
7.1616,7.1616,13.172,13.172,23.056
7.2963,7.2963,13.035,13.035,22.917
7.4312,7.4312,12.897,12.897,22.778
7.5663,7.5663,12.759,12.759,22.639
7.7015,7.7015,12.622,12.622,22.5
7.8368,7.8368,12.484,12.484,22.361
7.9722,7.9722,12.347,12.347,22.222
8.1078,8.1078,12.209,12.209,22.083
8.2435,8.2435,12.072,12.072,21.944
8.3792,8.3792,11.935,11.935,21.806
8.5151,8.5151,11.797,11.797,21.667
8.6511,8.6511,11.66,11.66,21.528
8.7871,8.7871,11.523,11.523,21.389
8.9233,8.9233,11.385,11.385,21.25
9.0595,9.0595,11.248,11.248,21.111
9.1958,9.1958,11.111,11.111,20.972
9.3322,9.3322,10.974,10.974,20.833
9.4687,9.4687,10.837,10.837,20.694
9.6052,9.6052,10.7,10.7,20.556
9.7418,9.7418,10.563,10.563,20.417
9.8785,9.8785,10.426,10.426,20.278
10.015,10.015,10.289,10.289,20.139
10.152,10.152,10.152,10.152,20
10.289,10.289,10.015,10.015,19.861
10.426,10.426,9.8785,9.8785,19.722
10.563,10.563,9.7418,9.7418,19.583
10.7,10.7,9.6052,9.6052,19.444
10.837,10.837,9.4687,9.4687,19.306
10.974,10.974,9.3322,9.3322,19.167
11.111,11.111,9.1958,9.1958,19.028
11.248,11.248,9.0595,9.0595,18.889
11.385,11.385,8.9233,8.9233,18.75
11.523,11.523,8.7871,8.7871,18.611
11.66,11.66,8.6511,8.6511,18.472
11.797,11.797,8.5151,8.5151,18.333
11.935,11.935,8.3792,8.3792,18.194
12.072,12.072,8.2435,8.2435,18.056
12.209,12.209,8.1078,8.1078,17.917
12.347,12.347,7.9722,7.9722,17.778
12.484,12.484,7.8368,7.8368,17.639
12.622,12.622,7.7015,7.7015,17.5
12.759,12.759,7.5663,7.5663,17.361
12.897,12.897,7.4312,7.4312,17.222
13.035,13.035,7.2963,7.2963,17.083
13.172,13.172,7.1616,7.1616,16.944
13.31,13.31,7.027,7.027,16.806
13.448,13.448,6.8925,6.8925,16.667
13.585,13.585,6.7583,6.7583,16.528
13.723,13.723,6.6242,6.6242,16.389
13.861,13.861,6.4904,6.4904,16.25
13.999,13.999,6.3567,6.3567,16.111
14.137,14.137,6.2233,6.2233,15.972
14.274,14.274,6.0902,6.0902,15.833
14.412,14.412,5.9573,5.9573,15.694
14.55,14.55,5.8247,5.8247,15.556
14.688,14.688,5.6923,5.6923,15.417
14.826,14.826,5.5603,5.5603,15.278
14.964,14.964,5.4287,5.4287,15.139
15.102,15.102,5.2974,5.2974,15
15.24,15.24,5.1665,5.1665,14.861
15.378,15.378,5.0361,5.0361,14.722
15.516,15.516,4.9061,4.9061,14.583
15.654,15.654,4.7766,4.7766,14.444
15.792,15.792,4.6476,4.6476,14.306
15.93,15.93,4.5192,4.5192,14.167
16.068,16.068,4.3915,4.3915,14.028
16.206,16.206,4.2645,4.2645,13.889
16.344,16.344,4.1382,4.1382,13.75
16.482,16.482,4.0128,4.0128,13.611
16.62,16.62,3.8883,3.8883,13.472
16.758,16.758,3.7648,3.7648,13.333
16.896,16.896,3.6424,3.6424,13.194
17.035,17.035,3.5212,3.5212,13.056
17.173,17.173,3.4014,3.4014,12.917
17.311,17.311,3.2831,3.2831,12.778
17.449,17.449,3.1664,3.1664,12.639
17.587,17.587,3.0516,3.0516,12.5
17.725,17.725,2.9389,2.9389,12.361
17.864,17.864,2.8286,2.8286,12.222
18.002,18.002,2.7208,2.7208,12.083
18.14,18.14,2.616,2.616,11.944
18.278,18.278,2.5145,2.5145,11.806
18.417,18.417,2.4167,2.4167,11.667
18.555,18.555,2.3231,2.3231,11.528
18.693,18.693,2.2342,2.2342,11.389
18.831,18.831,2.1506,2.1506,11.25
18.97,18.97,2.0729,2.0729,11.111
19.108,19.108,2.0019,2.0019,10.972
19.246,19.246,1.9383,1.9383,10.833
19.385,19.385,1.8828,1.8828,10.694
19.523,19.523,1.8361,1.8361,10.556
19.661,19.661,1.7989,1.7989,10.417
19.8,19.8,1.7719,1.7719,10.278
19.938,19.938,1.7555,1.7555,10.139
20.076,20.076,1.75,1.75,10
20.215,20.215,1.7555,1.7555,9.8611
20.353,20.353,1.7719,1.7719,9.7222
20.492,20.492,1.7989,1.7989,9.5833
20.63,20.63,1.8361,1.8361,9.4444
20.768,20.768,1.8828,1.8828,9.3056
20.907,20.907,1.9383,1.9383,9.1667
21.045,21.045,2.0019,2.0019,9.0278
21.184,21.184,2.0729,2.0729,8.8889
21.322,21.322,2.1506,2.1506,8.75
21.46,21.46,2.2342,2.2342,8.6111
21.599,21.599,2.3231,2.3231,8.4722
21.737,21.737,2.4167,2.4167,8.3333
21.876,21.876,2.5145,2.5145,8.1944
22.014,22.014,2.616,2.616,8.0556
22.153,22.153,2.7208,2.7208,7.9167
22.291,22.291,2.8286,2.8286,7.7778
22.429,22.429,2.9389,2.9389,7.6389
22.568,22.568,3.0516,3.0516,7.5
22.706,22.706,3.1664,3.1664,7.3611
22.845,22.845,3.2831,3.2831,7.2222
22.983,22.983,3.4014,3.4014,7.0833
23.122,23.122,3.5212,3.5212,6.9444
23.26,23.26,3.6424,3.6424,6.8056
23.399,23.399,3.7648,3.7648,6.6667
23.537,23.537,3.8883,3.8883,6.5278
23.676,23.676,4.0128,4.0128,6.3889
23.814,23.814,4.1382,4.1382,6.25
23.953,23.953,4.2645,4.2645,6.1111
24.091,24.091,4.3915,4.3915,5.9722
24.23,24.23,4.5192,4.5192,5.8333
24.368,24.368,4.6476,4.6476,5.6944
24.507,24.507,4.7766,4.7766,5.5556
24.646,24.646,4.9061,4.9061,5.4167
24.784,24.784,5.0361,5.0361,5.2778
24.923,24.923,5.1665,5.1665,5.1389
25.061,25.061,5.2974,5.2974,5
25.2,25.2,5.4287,5.4287,4.8611
25.338,25.338,5.5603,5.5603,4.7222
25.477,25.477,5.6923,5.6923,4.5833
25.615,25.615,5.8247,5.8247,4.4444
25.754,25.754,5.9573,5.9573,4.3056
25.893,25.893,6.0902,6.0902,4.1667
26.031,26.031,6.2233,6.2233,4.0278
26.17,26.17,6.3567,6.3567,3.8889
26.308,26.308,6.4904,6.4904,3.75
26.447,26.447,6.6242,6.6242,3.6111
26.585,26.585,6.7583,6.7583,3.4722
26.724,26.724,6.8925,6.8925,3.3333
26.863,26.863,7.027,7.027,3.1944
27.001,27.001,7.1616,7.1616,3.0556
27.14,27.14,7.2963,7.2963,2.9167
27.278,27.278,7.4312,7.4312,2.7778
27.417,27.417,7.5663,7.5663,2.6389
27.556,27.556,7.7015,7.7015,2.5
27.694,27.694,7.8368,7.8368,2.3611
27.833,27.833,7.9722,7.9722,2.2222
27.971,27.971,8.1078,8.1078,2.0833
28.11,28.11,8.2435,8.2435,1.9444
28.249,28.249,8.3792,8.3792,1.8056
28.387,28.387,8.5151,8.5151,1.6667
28.526,28.526,8.6511,8.6511,1.5278
28.665,28.665,8.7871,8.7871,1.3889
28.803,28.803,8.9233,8.9233,1.25
28.942,28.942,9.0595,9.0595,1.1111
29.08,29.08,9.1958,9.1958,0.97222
29.219,29.219,9.3322,9.3322,0.83333
29.358,29.358,9.4687,9.4687,0.69444
29.496,29.496,9.6052,9.6052,0.55556
29.635,29.635,9.7418,9.7418,0.41667
29.774,29.774,9.8785,9.8785,0.27778
29.912,29.912,10.015,10.015,0.13889
30.051,30.051,10.152,10.152,7.1054e-14
